sample,libraryname,otu,Kingdom,Phylum,Class,Order,Family,Genus,numseqs,pctseqs,prefix,num,donor_id,new_id
FC0017,MSK,ASV01067;seqs=31248;samples=483,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,93,0.0019736004414074105,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01074;seqs=30491;samples=316,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus,13,2.758796315945843e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01077;seqs=30405;samples=347,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,94,0.001994821951530071,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01221;seqs=24880;samples=343,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,151,0.0032044480285217097,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01239;seqs=23980;samples=158,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,186,0.003947200882814821,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01283;seqs=22483;samples=802,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Beduinibacterium,10,2.1221510122660327e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01292;seqs=21966;samples=230,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,60,0.0012732906073596197,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01298;seqs=21784;samples=193,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,31,6.578668138024702e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01303;seqs=21615;samples=396,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,53,0.0011247400365009975,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01309;seqs=21432;samples=297,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,43,9.125249352743941e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01330;seqs=20818;samples=323,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,23,4.880947328211876e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01356;seqs=20115;samples=599,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,8,1.6977208098128263e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01373;seqs=19721;samples=232,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,127,0.002695131785577862,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01395;seqs=19113;samples=108,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Mailhella,102,0.0021645940325113536,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01419;seqs=18654;samples=439,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,76,0.001612834769322185,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01562;seqs=15858;samples=199,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,12,2.5465812147192394e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01585;seqs=15459;samples=153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,638,0.01353932345825729,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01857;seqs=11433;samples=99,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,125,0.002652688765332541,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01888;seqs=11071;samples=153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,41,8.700819150290734e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01903;seqs=10939;samples=190,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,35,7.427528542931115e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV01954;seqs=10401;samples=149,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,14,2.971011417172446e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02003;seqs=9963;samples=166,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,32,6.790883239251305e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02061;seqs=9231;samples=282,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,32,6.790883239251305e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02076;seqs=9111;samples=272,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogeniiclostridium,9,1.9099359110394295e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02113;seqs=8796;samples=319,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae Sedis XIII,Ihubacter,7,1.485505708586223e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02159;seqs=8427;samples=10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,86,0.0018250498705487883,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02342;seqs=6903;samples=320,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Raoultibacter,8,1.6977208098128263e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02422;seqs=6382;samples=76,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,57,0.0012096260769916386,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02448;seqs=6251;samples=53,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,525,0.011141292814396672,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02528;seqs=5828;samples=362,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae Sedis XIII,Aminipila,9,1.9099359110394295e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02605;seqs=5422;samples=82,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,21,4.456517125758669e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02642;seqs=5259;samples=297,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Paludicola,23,4.880947328211876e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02656;seqs=5195;samples=138,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,22,4.6687322269852724e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02864;seqs=4364;samples=63,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,30,6.366453036798098e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV02965;seqs=4019;samples=190,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,12,2.5465812147192394e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03126;seqs=3539;samples=424,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,3,6.366453036798098e-5,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03238;seqs=3297;samples=32,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,30,6.366453036798098e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03251;seqs=3254;samples=62,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,22,4.6687322269852724e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03276;seqs=3193;samples=42,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,62,0.0013157336276049404,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03414;seqs=2871;samples=430,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,2,4.244302024532066e-5,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03453;seqs=2793;samples=346,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,5,1.0610755061330164e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV03697;seqs=2432;samples=56,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium IV,31,6.578668138024702e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV04277;seqs=1741;samples=39,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,1,2.122151012266033e-5,MSK,17,FC0017,FC0017
FC0017,MSK,ASV04725;seqs=1374;samples=1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,1374,0.029158354908535293,MSK,17,FC0017,FC0017
FC0017,MSK,ASV05185;seqs=1120;samples=3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,849,0.018017062094138617,MSK,17,FC0017,FC0017
FC0017,MSK,ASV05192;seqs=1118;samples=103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,14,2.971011417172446e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV05766;seqs=874;samples=59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,11,2.3343661134926362e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV09988;seqs=237;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,237,0.005029497899070498,MSK,17,FC0017,FC0017
FC0017,MSK,ASV11160;seqs=183;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,183,0.0038835363524468403,MSK,17,FC0017,FC0017
FC0017,MSK,ASV12679;seqs=133;samples=2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium XlVa,127,0.002695131785577862,MSK,17,FC0017,FC0017
FC0017,MSK,ASV12998;seqs=126;samples=16,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,12,2.5465812147192394e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV17403;seqs=61;samples=4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,7,1.485505708586223e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV17723;seqs=58;samples=15,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella,11,2.3343661134926362e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV18574;seqs=51;samples=3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,34,7.215313441704511e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV19337;seqs=46;samples=17,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,4,8.488604049064132e-5,MSK,17,FC0017,FC0017
FC0017,MSK,ASV19463;seqs=45;samples=17,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,4,8.488604049064132e-5,MSK,17,FC0017,FC0017
FC0017,MSK,ASV20684;seqs=37;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,37,7.851958745384322e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV21453;seqs=33;samples=5,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,9,1.9099359110394295e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV22048;seqs=30;samples=4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae Sedis XIII,Ihubacter,5,1.0610755061330164e-4,MSK,17,FC0017,FC0017
FC0017,MSK,ASV22882;seqs=26;samples=1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,26,5.517592631891686e-4,MSK,17,FC0017,FC0017
FC0018,MSK,ASV00002;seqs=21595457;samples=4388,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,27,4.6238418988577397e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00005;seqs=15318576;samples=2757,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,10,1.7125340366139777e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00008;seqs=14449796;samples=6301,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,131,0.002243419587964311,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00012;seqs=7194524;samples=1616,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,47,8.048909972085696e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00013;seqs=6264359;samples=1550,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,21,3.5963214768893533e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00030;seqs=2936350;samples=3263,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,606,0.010377956261880705,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00038;seqs=2116275;samples=1754,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,291,0.004983474046546675,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00039;seqs=2114621;samples=1266,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,285,0.004880722004349836,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00041;seqs=2061954;samples=2003,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,170,0.002911307862243762,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00042;seqs=1991223;samples=2333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,34,5.822615724487524e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00047;seqs=1940829;samples=1430,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,3889,0.0666004486839176,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00049;seqs=1913653;samples=1371,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,466,0.007980408610621137,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00056;seqs=1763330;samples=2231,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,227,0.0038874522631137296,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00057;seqs=1761734;samples=1936,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,994,0.017022588323942937,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00064;seqs=1538281;samples=1965,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,590,0.010103950816022469,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00071;seqs=1409865;samples=1466,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,477,0.008168787354648674,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00073;seqs=1307642;samples=1985,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,425,0.007278269655609405,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00077;seqs=1181443;samples=1637,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,18,3.08256126590516e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00080;seqs=1160810;samples=846,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,2001,0.03426780607264569,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00081;seqs=1124105;samples=1212,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,60,0.0010275204219683865,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00082;seqs=1105054;samples=1553,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,52,8.905176990392684e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00084;seqs=1093197;samples=1498,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,365,0.006250749233641019,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00097;seqs=881303;samples=1600,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,311,0.005325980853869471,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00099;seqs=829349;samples=1229,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,570,0.009761444008699672,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00100;seqs=823634;samples=1467,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,540,0.00924768379771548,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00103;seqs=802800;samples=1676,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,19,3.2538146695665576e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00115;seqs=693059;samples=2048,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,18,3.08256126590516e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00116;seqs=679668;samples=983,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,2374,0.04065555802921583,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00119;seqs=652515;samples=1879,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,9,1.54128063295258e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00125;seqs=635211;samples=1217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,393,0.006730258763892933,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00127;seqs=616443;samples=1101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,936,0.01602931858270683,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00142;seqs=536405;samples=1362,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus2,196,0.003356566711763396,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00144;seqs=532090;samples=861,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,952,0.016303324028565068,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00147;seqs=524448;samples=202,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,1053,0.018032983405545187,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00151;seqs=503461;samples=1508,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,64,0.0010960217834329457,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00174;seqs=444904;samples=289,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,108,0.0018495367595430959,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00175;seqs=440816;samples=572,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,40,6.850136146455911e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00179;seqs=435023;samples=858,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,429,0.007346771017073964,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00180;seqs=425559;samples=1318,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,189,0.003236689329200418,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00181;seqs=415672;samples=943,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto,279,0.004777969962152998,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00182;seqs=415493;samples=1055,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,405,0.00693576284828661,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00189;seqs=390356;samples=1102,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,90,0.00154128063295258,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00193;seqs=378691;samples=1089,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,441,0.007552275101467641,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00195;seqs=375217;samples=1203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,39,6.678882742794513e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00203;seqs=349029;samples=1127,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,257,0.004401212474097923,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00212;seqs=333921;samples=948,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,93,0.0015926566540509994,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00217;seqs=319282;samples=1211,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus,66,0.0011302724641652252,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00230;seqs=293433;samples=709,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,11,1.8837874402753756e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00233;seqs=291817;samples=627,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,1818,0.031133868785642116,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00250;seqs=268136;samples=897,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,1013,0.017347969790899594,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00261;seqs=258708;samples=594,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,46,7.877656568424298e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00265;seqs=251248;samples=874,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,4006,0.06860411350675595,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00270;seqs=245950;samples=1035,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,77,0.0013186512081927628,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00272;seqs=245409;samples=479,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,251,0.004298460431901084,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00289;seqs=220599;samples=1640,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,18,3.08256126590516e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00297;seqs=208116;samples=1387,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,12,2.055040843936773e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00302;seqs=205577;samples=1070,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,305,0.005223228811672632,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00304;seqs=202927;samples=643,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Parvimonas,6,1.0275204219683866e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00307;seqs=200481;samples=316,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,29,4.966348706180535e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00313;seqs=194638;samples=643,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,358,0.00613087185107804,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00319;seqs=186522;samples=311,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Aestuariispira,24,4.110081687873546e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00325;seqs=183852;samples=687,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,199,0.0034079427328618157,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00329;seqs=179252;samples=1156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,292,0.005000599386912815,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00335;seqs=176515;samples=375,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,52,8.905176990392684e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00379;seqs=148049;samples=450,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,252,0.0043155857722672235,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00390;seqs=142008;samples=613,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,118,0.0020207901632044935,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00408;seqs=134025;samples=452,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,61,0.0010446457623345263,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00431;seqs=127044;samples=349,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,109,0.0018666620999092357,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00432;seqs=126894;samples=570,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,15,2.5688010549209663e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00433;seqs=126803;samples=610,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,80,0.0013700272292911822,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00436;seqs=122732;samples=414,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,201,0.0034421934135940952,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00445;seqs=119141;samples=399,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,193,0.003305190690664977,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00457;seqs=113009;samples=857,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,61,0.0010446457623345263,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00459;seqs=112328;samples=382,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Anaerococcus,3,5.137602109841933e-5,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00476;seqs=106296;samples=149,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,6006,0.1028547942390355,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00477;seqs=105420;samples=651,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,23,3.938828284212149e-4,MSK,18,FC0018,FC0018
FC0018,MSK,ASV00480;seqs=104104;samples=752,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,293,0.005017724727278954,MSK,18,FC0018,FC0018
